generic_sector_code,reporting_year,prtr_system,gva
22,2007,NPRI,7701.6
13,2007,NPRI,1513.6
38,2007,NPRI,3056.8
19,2007,NPRI,4917.6
46,2007,NPRI,58772.0
6,2007,NPRI,71077.6
10,2007,NPRI,16540.0
21,2007,NPRI,3824.0
11,2007,NPRI,4224.8
26,2007,NPRI,6287.2
52,2007,NPRI,9925.6
24,2007,NPRI,12480.8
37,2007,NPRI,0.0
5,2007,NPRI,1305.6
7,2007,NPRI,13303.2
16,2007,NPRI,7761.6
35,2007,NPRI,26444.0
23,2007,NPRI,6009.6
15,2007,NPRI,0.0
8,2007,NPRI,4263.2
9,2007,NPRI,8535.2
49,2007,NPRI,29166.4
27,2007,NPRI,2988.0
82,2007,NPRI,13861.6
17,2007,NPRI,7443.2
1,2007,NPRI,11897.6
45,2007,NPRI,19338.4
85,2007,NPRI,60665.6
96,2007,NPRI,5270.4
32,2007,NPRI,3397.6
30,2007,NPRI,7374.4
28,2007,NPRI,11199.2
31,2007,NPRI,4451.2
72,2007,NPRI,3843.2
86,2007,NPRI,58136.8
84,2007,NPRI,73811.2
61,2007,NPRI,23068.0
36,2007,NPRI,2159.2
42,2007,NPRI,25584.0
71,2007,NPRI,13108.8
51,2007,NPRI,3921.6
39,2007,NPRI,0.0
69,2007,NPRI,16507.2
18,2007,NPRI,4844.0
93,2007,NPRI,3483.2
63,2007,NPRI,2396.0
95,2007,NPRI,0.0
14,2007,NPRI,1852.0
59,2007,NPRI,2285.6
47,2007,NPRI,51966.4
50,2007,NPRI,1262.4
94,2007,NPRI,7720.8
2,2007,NPRI,4731.2
12,2007,NPRI,768.0
58,2007,NPRI,8067.2
68,2007,NPRI,81692.0
62,2007,NPRI,13077.6
74,2007,NPRI,5365.6
41,2007,NPRI,42769.6
77,2007,NPRI,8597.6
66,2007,NPRI,6352.0
70,2007,NPRI,6784.0
56,2007,NPRI,16230.4
81,2007,NPRI,6005.6
43,2007,NPRI,13323.2
53,2007,NPRI,5840.0
73,2007,NPRI,3056.8
60,2007,NPRI,3117.6
29,2008,NPRI,10720.0
33,2008,NPRI,4032.0
20,2008,NPRI,7262.4
25,2008,NPRI,11776.0
22,2008,NPRI,6839.2
13,2008,NPRI,1263.2
38,2008,NPRI,3156.8
19,2008,NPRI,4368.8
46,2008,NPRI,60036.0
6,2008,NPRI,94877.6
10,2008,NPRI,17216.0
21,2008,NPRI,3564.8
11,2008,NPRI,4248.8
26,2008,NPRI,6048.0
52,2008,NPRI,10716.0
24,2008,NPRI,11776.0
37,2008,NPRI,0.0
5,2008,NPRI,3036.0
7,2008,NPRI,10856.0
16,2008,NPRI,6381.6
35,2008,NPRI,27907.2
23,2008,NPRI,5964.0
15,2008,NPRI,0.0
8,2008,NPRI,6828.0
9,2008,NPRI,9848.0
49,2008,NPRI,29229.6
27,2008,NPRI,3021.6
82,2008,NPRI,14219.2
17,2008,NPRI,7065.6
1,2008,NPRI,15743.2
45,2008,NPRI,19316.8
85,2008,NPRI,63980.0
96,2008,NPRI,5452.0
32,2008,NPRI,3393.6
30,2008,NPRI,8030.4
28,2008,NPRI,10860.8
31,2008,NPRI,4162.4
72,2008,NPRI,3978.4
86,2008,NPRI,61945.6
84,2008,NPRI,80664.0
61,2008,NPRI,23674.4
36,2008,NPRI,2177.6
42,2008,NPRI,29979.2
71,2008,NPRI,14756.8
51,2008,NPRI,3685.6
39,2008,NPRI,0.0
69,2008,NPRI,17460.8
18,2008,NPRI,4656.0
93,2008,NPRI,3556.0
63,2008,NPRI,2602.4
95,2008,NPRI,0.0
14,2008,NPRI,1425.6
59,2008,NPRI,2304.8
47,2008,NPRI,52976.0
50,2008,NPRI,1137.6
94,2008,NPRI,8280.0
2,2008,NPRI,4381.6
12,2008,NPRI,624.0
58,2008,NPRI,8038.4
68,2008,NPRI,86920.0
62,2008,NPRI,13717.6
74,2008,NPRI,5820.8
41,2008,NPRI,45820.0
77,2008,NPRI,8776.0
66,2008,NPRI,6474.4
70,2008,NPRI,7328.8
56,2008,NPRI,17090.4
81,2008,NPRI,6324.8
43,2008,NPRI,13812.0
53,2008,NPRI,5831.2
73,2008,NPRI,3217.6
60,2008,NPRI,3152.0
29,2009,NPRI,8243.2
33,2009,NPRI,3838.4
20,2009,NPRI,7424.0
25,2009,NPRI,10341.6
22,2009,NPRI,6018.4
13,2009,NPRI,1040.8
38,2009,NPRI,3105.6
19,2009,NPRI,5092.0
46,2009,NPRI,56169.6
6,2009,NPRI,50445.6
10,2009,NPRI,17517.6
21,2009,NPRI,3758.4
11,2009,NPRI,4324.8
26,2009,NPRI,6132.8
52,2009,NPRI,10290.4
24,2009,NPRI,7372.0
37,2009,NPRI,0.0
5,2009,NPRI,2602.4
7,2009,NPRI,6905.6
16,2009,NPRI,4886.4
35,2009,NPRI,26183.2
23,2009,NPRI,5649.6
15,2009,NPRI,0.0
8,2009,NPRI,4837.6
9,2009,NPRI,7816.0
49,2009,NPRI,27368.8
27,2009,NPRI,2952.0
82,2009,NPRI,14096.8
17,2009,NPRI,6168.8
1,2009,NPRI,12260.0
45,2009,NPRI,18931.2
85,2009,NPRI,67384.8
96,2009,NPRI,5648.8
32,2009,NPRI,3323.2
30,2009,NPRI,7264.8
28,2009,NPRI,9273.6
31,2009,NPRI,3504.8
72,2009,NPRI,4083.2
86,2009,NPRI,65731.2
84,2009,NPRI,87012.0
61,2009,NPRI,23905.6
36,2009,NPRI,2306.4
42,2009,NPRI,27842.4
71,2009,NPRI,14553.6
51,2009,NPRI,3768.0
39,2009,NPRI,0.0
69,2009,NPRI,16852.0
18,2009,NPRI,4181.6
93,2009,NPRI,3572.0
63,2009,NPRI,2792.8
95,2009,NPRI,0.0
14,2009,NPRI,1327.2
59,2009,NPRI,2398.4
47,2009,NPRI,53481.6
50,2009,NPRI,1287.2
94,2009,NPRI,8592.0
2,2009,NPRI,3985.6
12,2009,NPRI,678.4
58,2009,NPRI,7265.6
68,2009,NPRI,91435.2
62,2009,NPRI,14924.0
74,2009,NPRI,5289.6
41,2009,NPRI,41837.6
77,2009,NPRI,8962.4
66,2009,NPRI,7006.4
70,2009,NPRI,6956.0
56,2009,NPRI,17332.8
81,2009,NPRI,6230.4
43,2009,NPRI,14863.2
53,2009,NPRI,5814.4
73,2009,NPRI,3092.0
60,2009,NPRI,3197.6
29,2010,NPRI,10792.0
33,2010,NPRI,3987.2
20,2010,NPRI,8760.0
25,2010,NPRI,10743.2
22,2010,NPRI,6541.6
13,2010,NPRI,1059.2
38,2010,NPRI,3361.6
19,2010,NPRI,5032.8
46,2010,NPRI,59697.6
6,2010,NPRI,60763.2
10,2010,NPRI,17679.2
21,2010,NPRI,3741.6
11,2010,NPRI,4330.4
26,2010,NPRI,6367.2
52,2010,NPRI,10480.0
24,2010,NPRI,8467.2
37,2010,NPRI,0.0
5,2010,NPRI,3193.6
7,2010,NPRI,10772.8
16,2010,NPRI,5450.4
35,2010,NPRI,26723.2
23,2010,NPRI,5764.0
15,2010,NPRI,0.0
8,2010,NPRI,6699.2
9,2010,NPRI,11235.2
49,2010,NPRI,29350.4
27,2010,NPRI,2895.2
82,2010,NPRI,14840.0
17,2010,NPRI,6866.4
1,2010,NPRI,12477.6
45,2010,NPRI,19618.4
85,2010,NPRI,69476.8
96,2010,NPRI,5792.8
32,2010,NPRI,3513.6
30,2010,NPRI,6952.8
28,2010,NPRI,9427.2
31,2010,NPRI,3525.6
72,2010,NPRI,3982.4
86,2010,NPRI,67524.0
84,2010,NPRI,90349.6
61,2010,NPRI,24931.2
36,2010,NPRI,2475.2
42,2010,NPRI,32760.8
71,2010,NPRI,16205.6
51,2010,NPRI,4418.4
39,2010,NPRI,0.0
69,2010,NPRI,17898.4
18,2010,NPRI,3820.0
93,2010,NPRI,3626.4
63,2010,NPRI,2952.8
95,2010,NPRI,0.0
14,2010,NPRI,1140.8
59,2010,NPRI,2458.4
47,2010,NPRI,55500.8
50,2010,NPRI,1260.8
94,2010,NPRI,8549.6
2,2010,NPRI,4107.2
12,2010,NPRI,776.8
58,2010,NPRI,7281.6
68,2010,NPRI,95639.2
62,2010,NPRI,15306.4
74,2010,NPRI,5171.2
41,2010,NPRI,44964.0
77,2010,NPRI,9132.0
66,2010,NPRI,7396.8
70,2010,NPRI,7024.8
56,2010,NPRI,17678.4
81,2010,NPRI,6468.0
43,2010,NPRI,14624.0
53,2010,NPRI,5750.4
73,2010,NPRI,3158.4
60,2010,NPRI,3400.8
29,2011,NPRI,10432.8
33,2011,NPRI,4508.0
20,2011,NPRI,10634.4
25,2011,NPRI,12161.6
22,2011,NPRI,6728.8
13,2011,NPRI,1022.4
38,2011,NPRI,3744.8
19,2011,NPRI,6255.2
46,2011,NPRI,63692.0
6,2011,NPRI,70984.0
10,2011,NPRI,17680.0
21,2011,NPRI,3390.4
11,2011,NPRI,4207.2
26,2011,NPRI,6086.4
52,2011,NPRI,11270.4
24,2011,NPRI,9999.2
37,2011,NPRI,0.0
5,2011,NPRI,4470.4
7,2011,NPRI,13759.2
16,2011,NPRI,5224.0
35,2011,NPRI,28132.0
23,2011,NPRI,6091.2
15,2011,NPRI,0.0
8,2011,NPRI,8907.2
9,2011,NPRI,13900.8
49,2011,NPRI,31559.2
27,2011,NPRI,3213.6
82,2011,NPRI,15102.4
17,2011,NPRI,6541.6
1,2011,NPRI,17162.4
45,2011,NPRI,20613.6
85,2011,NPRI,72534.4
96,2011,NPRI,5920.0
32,2011,NPRI,3771.2
30,2011,NPRI,7307.2
28,2011,NPRI,11480.8
31,2011,NPRI,3378.4
72,2011,NPRI,4396.8
86,2011,NPRI,71115.2
84,2011,NPRI,95352.8
61,2011,NPRI,25475.2
36,2011,NPRI,2628.8
42,2011,NPRI,36244.0
71,2011,NPRI,18402.4
51,2011,NPRI,4686.4
39,2011,NPRI,0.0
69,2011,NPRI,18606.4
18,2011,NPRI,3720.8
93,2011,NPRI,3620.0
63,2011,NPRI,3373.6
95,2011,NPRI,0.0
14,2011,NPRI,1152.8
59,2011,NPRI,2588.0
47,2011,NPRI,56282.4
50,2011,NPRI,1351.2
94,2011,NPRI,8995.2
2,2011,NPRI,4316.0
12,2011,NPRI,812.8
58,2011,NPRI,7439.2
68,2011,NPRI,99672.8
62,2011,NPRI,16668.8
74,2011,NPRI,5379.2
41,2011,NPRI,45864.8
77,2011,NPRI,9804.8
66,2011,NPRI,7877.6
70,2011,NPRI,7073.6
56,2011,NPRI,18571.2
81,2011,NPRI,6760.0
43,2011,NPRI,15248.0
53,2011,NPRI,5633.6
73,2011,NPRI,3118.4
60,2011,NPRI,3628.8
29,2012,NPRI,12856.8
33,2012,NPRI,4508.0
20,2012,NPRI,10650.4
25,2012,NPRI,12041.6
22,2012,NPRI,7140.0
13,2012,NPRI,1032.8
38,2012,NPRI,4114.4
19,2012,NPRI,7819.2
46,2012,NPRI,65974.4
6,2012,NPRI,62328.8
10,2012,NPRI,18097.6
21,2012,NPRI,3752.0
11,2012,NPRI,4454.4
26,2012,NPRI,5380.0
52,2012,NPRI,11898.4
24,2012,NPRI,8920.8
37,2012,NPRI,0.0
5,2012,NPRI,2973.6
7,2012,NPRI,11734.4
16,2012,NPRI,5921.6
35,2012,NPRI,28388.8
23,2012,NPRI,6268.8
15,2012,NPRI,0.0
8,2012,NPRI,7320.8
9,2012,NPRI,15262.4
49,2012,NPRI,32992.8
27,2012,NPRI,3195.2
82,2012,NPRI,16060.0
17,2012,NPRI,5972.8
1,2012,NPRI,20454.4
45,2012,NPRI,27431.2
85,2012,NPRI,74964.0
96,2012,NPRI,6006.4
32,2012,NPRI,3729.6
30,2012,NPRI,7985.6
28,2012,NPRI,12194.4
31,2012,NPRI,3422.4
72,2012,NPRI,4282.4
86,2012,NPRI,73879.2
84,2012,NPRI,97941.6
61,2012,NPRI,25991.2
36,2012,NPRI,2774.4
42,2012,NPRI,41938.4
71,2012,NPRI,19992.8
51,2012,NPRI,5188.8
39,2012,NPRI,0.0
69,2012,NPRI,18739.2
18,2012,NPRI,3798.4
93,2012,NPRI,3756.8
63,2012,NPRI,3584.0
95,2012,NPRI,0.0
14,2012,NPRI,1004.8
59,2012,NPRI,2671.2
47,2012,NPRI,58160.0
50,2012,NPRI,1401.6
94,2012,NPRI,9522.4
2,2012,NPRI,5008.0
12,2012,NPRI,832.0
58,2012,NPRI,7855.2
68,2012,NPRI,104583.2
62,2012,NPRI,17564.8
74,2012,NPRI,5989.6
41,2012,NPRI,50271.2
77,2012,NPRI,10431.2
66,2012,NPRI,8365.6
70,2012,NPRI,7652.0
56,2012,NPRI,19548.8
81,2012,NPRI,6866.4
43,2012,NPRI,15757.6
53,2012,NPRI,5660.0
73,2012,NPRI,3207.2
60,2012,NPRI,3640.0
29,2013,NPRI,12775.2
33,2013,NPRI,4508.0
20,2013,NPRI,11266.4
25,2013,NPRI,12342.4
22,2013,NPRI,7175.2
13,2013,NPRI,946.4
38,2013,NPRI,4405.6
19,2013,NPRI,8106.4
46,2013,NPRI,67988.0
6,2013,NPRI,71364.0
10,2013,NPRI,18211.2
21,2013,NPRI,3132.0
11,2013,NPRI,4144.8
26,2013,NPRI,4859.2
52,2013,NPRI,13031.2
24,2013,NPRI,7761.6
37,2013,NPRI,0.0
5,2013,NPRI,2250.4
7,2013,NPRI,11877.6
16,2013,NPRI,7028.0
35,2013,NPRI,29704.0
23,2013,NPRI,5936.0
15,2013,NPRI,0.0
8,2013,NPRI,6585.6
9,2013,NPRI,16238.4
49,2013,NPRI,34556.8
27,2013,NPRI,3123.2
82,2013,NPRI,16856.0
17,2013,NPRI,5936.0
1,2013,NPRI,23062.4
45,2013,NPRI,28259.2
85,2013,NPRI,77469.6
96,2013,NPRI,6189.6
32,2013,NPRI,3564.0
30,2013,NPRI,8835.2
28,2013,NPRI,12128.0
31,2013,NPRI,3419.2
72,2013,NPRI,4576.0
86,2013,NPRI,76729.6
84,2013,NPRI,102496.0
61,2013,NPRI,25722.4
36,2013,NPRI,2808.8
42,2013,NPRI,45991.2
71,2013,NPRI,18571.2
51,2013,NPRI,5220.0
39,2013,NPRI,0.0
69,2013,NPRI,19453.6
18,2013,NPRI,3571.2
93,2013,NPRI,3760.0
63,2013,NPRI,3664.8
95,2013,NPRI,0.0
14,2013,NPRI,939.2
59,2013,NPRI,2949.6
47,2013,NPRI,60946.4
50,2013,NPRI,1330.4
94,2013,NPRI,9928.0
2,2013,NPRI,4711.2
12,2013,NPRI,716.8
58,2013,NPRI,8060.8
68,2013,NPRI,109899.2
62,2013,NPRI,18855.2
74,2013,NPRI,6392.8
41,2013,NPRI,51144.0
77,2013,NPRI,10492.0
66,2013,NPRI,8839.2
70,2013,NPRI,9222.4
56,2013,NPRI,20924.0
81,2013,NPRI,6887.2
43,2013,NPRI,16713.6
53,2013,NPRI,5896.8
73,2013,NPRI,3485.6
60,2013,NPRI,3629.6
29,2014,NPRI,14058.4
33,2014,NPRI,4508.0
20,2014,NPRI,10556.0
25,2014,NPRI,12301.6
22,2014,NPRI,7392.8
13,2014,NPRI,916.0
38,2014,NPRI,4757.6
19,2014,NPRI,8347.2
46,2014,NPRI,70832.0
6,2014,NPRI,87727.2
10,2014,NPRI,18724.8
21,2014,NPRI,3946.4
11,2014,NPRI,4176.8
26,2014,NPRI,4989.6
52,2014,NPRI,14091.2
24,2014,NPRI,9029.6
37,2014,NPRI,0.0
5,2014,NPRI,1662.4
7,2014,NPRI,11428.8
16,2014,NPRI,6979.2
35,2014,NPRI,30818.4
23,2014,NPRI,5915.2
15,2014,NPRI,0.0
8,2014,NPRI,6734.4
9,2014,NPRI,16994.4
49,2014,NPRI,36972.8
27,2014,NPRI,2657.6
82,2014,NPRI,17869.6
17,2014,NPRI,6341.6
1,2014,NPRI,18930.4
45,2014,NPRI,29948.0
85,2014,NPRI,79664.8
96,2014,NPRI,6371.2
32,2014,NPRI,3320.0
30,2014,NPRI,9908.8
28,2014,NPRI,12284.8
31,2014,NPRI,3392.8
72,2014,NPRI,4690.4
86,2014,NPRI,79994.4
84,2014,NPRI,104321.6
61,2014,NPRI,25626.4
36,2014,NPRI,2889.6
42,2014,NPRI,48648.0
71,2014,NPRI,20062.4
51,2014,NPRI,6036.0
39,2014,NPRI,0.0
69,2014,NPRI,20047.2
18,2014,NPRI,3448.0
93,2014,NPRI,3913.6
63,2014,NPRI,3932.0
95,2014,NPRI,0.0
14,2014,NPRI,950.4
59,2014,NPRI,3686.4
47,2014,NPRI,62168.0
50,2014,NPRI,1410.4
94,2014,NPRI,10451.2
2,2014,NPRI,5065.6
12,2014,NPRI,794.4
58,2014,NPRI,8560.0
68,2014,NPRI,114953.6
62,2014,NPRI,20584.8
74,2014,NPRI,6724.0
41,2014,NPRI,52598.4
77,2014,NPRI,10675.2
66,2014,NPRI,9400.0
70,2014,NPRI,9694.4
56,2014,NPRI,22339.2
81,2014,NPRI,7237.6
43,2014,NPRI,18406.4
53,2014,NPRI,6288.8
73,2014,NPRI,3776.8
60,2014,NPRI,3509.6
29,2015,NPRI,14929.6
33,2015,NPRI,4508.0
20,2015,NPRI,11792.8
25,2015,NPRI,12277.6
22,2015,NPRI,8191.2
13,2015,NPRI,1019.2
38,2015,NPRI,4795.2
19,2015,NPRI,10944.8
46,2015,NPRI,69567.2
6,2015,NPRI,39584.8
10,2015,NPRI,19136.0
21,2015,NPRI,4086.4
11,2015,NPRI,4392.8
26,2015,NPRI,5038.4
52,2015,NPRI,15334.4
24,2015,NPRI,9078.4
37,2015,NPRI,0.0
5,2015,NPRI,1275.2
7,2015,NPRI,10764.8
16,2015,NPRI,7168.8
35,2015,NPRI,32000.0
23,2015,NPRI,5838.4
15,2015,NPRI,0.0
8,2015,NPRI,7036.0
9,2015,NPRI,12088.0
49,2015,NPRI,37490.4
27,2015,NPRI,2960.0
82,2015,NPRI,18410.4
17,2015,NPRI,6864.8
1,2015,NPRI,22889.6
45,2015,NPRI,30966.4
85,2015,NPRI,82518.4
96,2015,NPRI,6510.4
32,2015,NPRI,3535.2
30,2015,NPRI,10694.4
28,2015,NPRI,11879.2
31,2015,NPRI,3744.8
72,2015,NPRI,4567.2
86,2015,NPRI,83640.8
84,2015,NPRI,106090.4
61,2015,NPRI,26251.2
36,2015,NPRI,2953.6
42,2015,NPRI,44323.2
71,2015,NPRI,18972.0
51,2015,NPRI,7130.4
39,2015,NPRI,0.0
69,2015,NPRI,21273.6
18,2015,NPRI,3417.6
93,2015,NPRI,4104.8
63,2015,NPRI,4656.0
95,2015,NPRI,0.0
14,2015,NPRI,943.2
59,2015,NPRI,2800.0
47,2015,NPRI,63129.6
50,2015,NPRI,1492.0
94,2015,NPRI,10609.6
2,2015,NPRI,5348.0
12,2015,NPRI,912.0
58,2015,NPRI,8243.2
68,2015,NPRI,120241.6
62,2015,NPRI,21562.4
74,2015,NPRI,6984.0
41,2015,NPRI,55154.4
77,2015,NPRI,10451.2
66,2015,NPRI,9769.6
70,2015,NPRI,9976.0
56,2015,NPRI,23629.6
81,2015,NPRI,7628.0
43,2015,NPRI,19964.8
53,2015,NPRI,6124.8
73,2015,NPRI,4050.4
60,2015,NPRI,3528.8
29,2016,NPRI,16176.0
33,2016,NPRI,4508.0
20,2016,NPRI,11936.8
25,2016,NPRI,12218.4
22,2016,NPRI,8277.6
13,2016,NPRI,987.2
38,2016,NPRI,5108.0
19,2016,NPRI,9509.6
46,2016,NPRI,71792.0
6,2016,NPRI,33291.2
10,2016,NPRI,20337.6
21,2016,NPRI,4357.6
11,2016,NPRI,4638.4
26,2016,NPRI,4993.6
52,2016,NPRI,16167.2
24,2016,NPRI,8904.8
37,2016,NPRI,0.0
5,2016,NPRI,2040.0
7,2016,NPRI,11146.4
16,2016,NPRI,7992.0
35,2016,NPRI,32468.0
23,2016,NPRI,5880.0
15,2016,NPRI,0.0
8,2016,NPRI,5136.8
9,2016,NPRI,9268.0
49,2016,NPRI,38324.0
27,2016,NPRI,3184.0
82,2016,NPRI,18367.2
17,2016,NPRI,6885.6
1,2016,NPRI,23004.8
45,2016,NPRI,32344.0
85,2016,NPRI,85149.6
96,2016,NPRI,6705.6
32,2016,NPRI,3890.4
30,2016,NPRI,9850.4
28,2016,NPRI,11368.0
31,2016,NPRI,4000.8
72,2016,NPRI,4588.0
86,2016,NPRI,86510.4
84,2016,NPRI,108880.0
61,2016,NPRI,27234.4
36,2016,NPRI,2934.4
42,2016,NPRI,39515.2
71,2016,NPRI,18396.8
51,2016,NPRI,7500.0
39,2016,NPRI,0.0
69,2016,NPRI,21988.0
18,2016,NPRI,3500.0
93,2016,NPRI,4296.8
63,2016,NPRI,5154.4
95,2016,NPRI,0.0
14,2016,NPRI,929.6
59,2016,NPRI,3247.2
47,2016,NPRI,65588.8
50,2016,NPRI,1401.6
94,2016,NPRI,10549.6
2,2016,NPRI,5548.8
12,2016,NPRI,1056.0
58,2016,NPRI,8198.4
68,2016,NPRI,125321.6
62,2016,NPRI,23139.2
74,2016,NPRI,7408.0
41,2016,NPRI,56006.4
77,2016,NPRI,10234.4
66,2016,NPRI,10241.6
70,2016,NPRI,10601.6
56,2016,NPRI,25230.4
81,2016,NPRI,7971.2
43,2016,NPRI,19693.6
53,2016,NPRI,6202.4
73,2016,NPRI,4279.2
60,2016,NPRI,3581.6
29,2017,NPRI,15010.4
33,2017,NPRI,4508.0
20,2017,NPRI,12363.2
25,2017,NPRI,12214.4
22,2017,NPRI,8542.4
13,2017,NPRI,991.2
38,2017,NPRI,5378.4
19,2017,NPRI,9025.6
46,2017,NPRI,75716.8
6,2017,NPRI,50165.6
10,2017,NPRI,21800.0
21,2017,NPRI,4233.6
11,2017,NPRI,4654.4
26,2017,NPRI,5228.8
52,2017,NPRI,17484.8
24,2017,NPRI,9969.6
37,2017,NPRI,0.0
5,2017,NPRI,3474.4
7,2017,NPRI,12740.0
16,2017,NPRI,8897.6
35,2017,NPRI,32362.4
23,2017,NPRI,6302.4
15,2017,NPRI,0.0
8,2017,NPRI,6367.2
9,2017,NPRI,11132.8
49,2017,NPRI,40230.4
27,2017,NPRI,3248.8
82,2017,NPRI,18070.4
17,2017,NPRI,7069.6
1,2017,NPRI,24408.0
45,2017,NPRI,34550.4
85,2017,NPRI,87224.0
96,2017,NPRI,7085.6
32,2017,NPRI,3983.2
30,2017,NPRI,10043.2
28,2017,NPRI,12611.2
31,2017,NPRI,4046.4
72,2017,NPRI,4813.6
86,2017,NPRI,89238.4
84,2017,NPRI,114431.2
61,2017,NPRI,28932.8
36,2017,NPRI,2995.2
42,2017,NPRI,40998.4
71,2017,NPRI,18999.2
51,2017,NPRI,8242.4
39,2017,NPRI,0.0
69,2017,NPRI,22943.2
18,2017,NPRI,3564.0
93,2017,NPRI,4671.2
63,2017,NPRI,5174.4
95,2017,NPRI,0.0
14,2017,NPRI,973.6
59,2017,NPRI,3530.4
47,2017,NPRI,67834.4
50,2017,NPRI,1429.6
94,2017,NPRI,11028.0
2,2017,NPRI,6035.2
12,2017,NPRI,1076.0
58,2017,NPRI,8434.4
68,2017,NPRI,129679.2
62,2017,NPRI,25414.4
74,2017,NPRI,7892.0
41,2017,NPRI,59490.4
77,2017,NPRI,10643.2
66,2017,NPRI,10924.0
70,2017,NPRI,11182.4
56,2017,NPRI,26434.4
81,2017,NPRI,8346.4
43,2017,NPRI,20524.0
53,2017,NPRI,6681.6
73,2017,NPRI,4646.4
60,2017,NPRI,3532.0
29,2018,NPRI,14524.0
33,2018,NPRI,4508.0
20,2018,NPRI,13616.0
25,2018,NPRI,13142.4
22,2018,NPRI,8784.0
13,2018,NPRI,1070.4
38,2018,NPRI,5724.0
19,2018,NPRI,12613.6
46,2018,NPRI,78937.6
6,2018,NPRI,57890.4
10,2018,NPRI,21747.2
21,2018,NPRI,4432.0
11,2018,NPRI,4629.6
26,2018,NPRI,5530.4
52,2018,NPRI,18594.4
24,2018,NPRI,10264.0
37,2018,NPRI,0.0
5,2018,NPRI,3514.4
7,2018,NPRI,12928.0
16,2018,NPRI,9489.6
35,2018,NPRI,35099.2
23,2018,NPRI,6719.2
15,2018,NPRI,0.0
8,2018,NPRI,7389.6
9,2018,NPRI,12392.0
49,2018,NPRI,42663.2
27,2018,NPRI,3316.0
82,2018,NPRI,18500.8
17,2018,NPRI,8375.2
1,2018,NPRI,22056.0
45,2018,NPRI,35528.0
85,2018,NPRI,90556.0
96,2018,NPRI,7410.4
32,2018,NPRI,4212.8
30,2018,NPRI,10166.4
28,2018,NPRI,13753.6
31,2018,NPRI,4267.2
72,2018,NPRI,5252.8
86,2018,NPRI,93249.6
84,2018,NPRI,119707.2
61,2018,NPRI,29119.2
36,2018,NPRI,3043.2
42,2018,NPRI,40166.4
71,2018,NPRI,19752.8
51,2018,NPRI,8277.6
39,2018,NPRI,0.0
69,2018,NPRI,24048.0
18,2018,NPRI,3559.2
93,2018,NPRI,4856.8
63,2018,NPRI,5674.4
95,2018,NPRI,0.0
14,2018,NPRI,1105.6
59,2018,NPRI,3804.8
47,2018,NPRI,69762.4
50,2018,NPRI,1370.4
94,2018,NPRI,11400.8
2,2018,NPRI,6508.0
12,2018,NPRI,1140.0
58,2018,NPRI,9126.4
68,2018,NPRI,135828.8
62,2018,NPRI,27442.4
74,2018,NPRI,8253.6
41,2018,NPRI,63604.8
77,2018,NPRI,11334.4
66,2018,NPRI,11216.8
70,2018,NPRI,11633.6
56,2018,NPRI,27912.0
81,2018,NPRI,8764.8
43,2018,NPRI,22169.6
53,2018,NPRI,7444.0
73,2018,NPRI,4773.6
60,2018,NPRI,3659.2
29,2019,NPRI,14524.0
33,2019,NPRI,4508.0
20,2019,NPRI,13616.0
25,2019,NPRI,13142.4
22,2019,NPRI,8784.0
13,2019,NPRI,1070.4
38,2019,NPRI,5724.0
19,2019,NPRI,12613.6
46,2019,NPRI,78937.6
6,2019,NPRI,57890.4
10,2019,NPRI,21747.2
21,2019,NPRI,4432.0
11,2019,NPRI,4629.6
26,2019,NPRI,5530.4
52,2019,NPRI,18594.4
24,2019,NPRI,10264.0
37,2019,NPRI,0.0
5,2019,NPRI,3514.4
7,2019,NPRI,12928.0
16,2019,NPRI,9489.6
35,2019,NPRI,35099.2
23,2019,NPRI,6719.2
15,2019,NPRI,0.0
8,2019,NPRI,7389.6
9,2019,NPRI,12392.0
49,2019,NPRI,42663.2
27,2019,NPRI,3316.0
82,2019,NPRI,18500.8
17,2019,NPRI,8375.2
1,2019,NPRI,22056.0
45,2019,NPRI,35528.0
85,2019,NPRI,90556.0
96,2019,NPRI,7410.4
32,2019,NPRI,4212.8
30,2019,NPRI,10166.4
28,2019,NPRI,13753.6
31,2019,NPRI,4267.2
72,2019,NPRI,5252.8
86,2019,NPRI,93249.6
84,2019,NPRI,119707.2
61,2019,NPRI,29119.2
36,2019,NPRI,3043.2
42,2019,NPRI,40166.4
71,2019,NPRI,19752.8
51,2019,NPRI,8277.6
39,2019,NPRI,0.0
69,2019,NPRI,24048.0
18,2019,NPRI,3559.2
93,2019,NPRI,4856.8
63,2019,NPRI,5674.4
95,2019,NPRI,0.0
14,2019,NPRI,1105.6
59,2019,NPRI,3804.8
47,2019,NPRI,69762.4
50,2019,NPRI,1370.4
94,2019,NPRI,11400.8
2,2019,NPRI,6508.0
12,2019,NPRI,1140.0
58,2019,NPRI,9126.4
68,2019,NPRI,135828.8
62,2019,NPRI,27442.4
74,2019,NPRI,8253.6
41,2019,NPRI,63604.8
77,2019,NPRI,11334.4
66,2019,NPRI,11216.8
70,2019,NPRI,11633.6
56,2019,NPRI,27912.0
81,2019,NPRI,8764.8
43,2019,NPRI,22169.6
53,2019,NPRI,7444.0
73,2019,NPRI,4773.6
60,2019,NPRI,3659.2
29,2020,NPRI,14524.0
33,2020,NPRI,4508.0
20,2020,NPRI,13616.0
25,2020,NPRI,13142.4
